id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1060429,1292184,17000.0,17000.0,17000.0, 36 months,10.65,553.75,B,B2,Premier Salons,1 year,RENT,40000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060429,"  Borrower added on 12/09/11 > I had a serious illness 4 years ago that changed my life. At the time, I was working for a non-profit that went bankrupt and left me without health benefits and I accrued some medical debt.  I'm healthy now and have steadily been bettering my credit rating and income.  This loan will just help me speed the process along in getting my life back on track.<br>",debt_consolidation,Debt Consolidation,194xx,PA,18.63,0.0,Nov-1999,0.0,,,8.0,0.0,19782.0,80.1,12.0,f,0.0,0.0,19932.4139991,19932.41,17000.0,2932.41,0.0,0.0,0.0,Dec-2014,563.9,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062102,1294156,25000.0,17275.0,17250.0, 60 months,19.03,448.41,E,E2,Village of Hawthorn Woods,10+ years,MORTGAGE,96000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062102,,debt_consolidation,2012 Pay Off,600xx,IL,16.19,0.0,Nov-1995,2.0,,,15.0,0.0,21572.0,58.5,33.0,f,4886.52,4879.37,21478.1,21447.18,12388.48,9089.62,0.0,0.0,0.0,Dec-2015,448.41,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060885,1292853,16950.0,16950.0,16950.0, 60 months,16.77,419.16,D,D2,Gaston County Schools,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2011,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060885,  Borrower added on 12/08/11 > Debt Consolidation Loan to pay of Credit Cards<br>,debt_consolidation,Relief 2011,280xx,NC,14.47,0.0,Nov-1998,1.0,56.0,,12.0,0.0,32164.0,78.5,23.0,f,5059.38,5059.38,19681.28,19681.28,11890.62,7790.66,0.0,0.0,0.0,Dec-2015,419.16,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060630,1292392,30000.0,19275.0,19250.0, 60 months,19.03,500.33,E,E2,shell Oil,10+ years,MORTGAGE,80000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060630,"  Borrower added on 12/21/11 > Getting this loan will save me 25,000 at the least. My monthly bills would stay the same or be less. I would make 1 payment instead of 2 or 3. 27.99% is too much on a credit card. My new year resolution is to become debt free and I want to start now.<br>",credit_card,credit card pay off,770xx,TX,26.82,0.0,Dec-1999,1.0,,,8.0,0.0,26710.0,85.1,29.0,f,0.0,0.0,26865.3714311,26830.63,19275.0,7590.37,0.0,0.0,0.0,Jun-2014,12384.4,,Jul-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062192,1294043,10800.0,10800.0,10800.0, 36 months,14.27,370.54,C,C2,usps,6 years,MORTGAGE,110000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062192,  Borrower added on 12/09/11 > I plan to pay off high interest credit cards. I always pay my bills on time. I have had the same job for 6 years.<br>,credit_card,Credit Card,891xx,NV,2.67,0.0,Sep-2001,0.0,41.0,,10.0,0.0,7045.0,69.1,21.0,f,0.0,0.0,12320.7300009,12320.73,10800.0,1520.73,0.0,0.0,0.0,Feb-2013,7514.09,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059016,1290624,6000.0,6000.0,6000.0, 36 months,7.9,187.75,A,A4,University Health Services,10+ years,RENT,59400.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059016,,credit_card,Credit Card,945xx,CA,19.17,0.0,Mar-1986,1.0,,,9.0,0.0,10515.0,76.2,21.0,f,0.0,0.0,6756.73049287,6756.73,6000.0,756.73,0.0,0.0,0.0,Dec-2014,378.17,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1056174,1287750,35000.0,35000.0,35000.0, 36 months,8.9,1111.37,A,A5,Visa Inc,10+ years,MORTGAGE,106000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1056174,,credit_card,Consolidate Credit Card Debt,801xx,CO,12.09,0.0,Jul-1992,0.0,,,10.0,0.0,51441.0,60.2,28.0,f,0.0,0.0,40007.2011704,40007.2,35000.0,5007.2,0.0,0.0,0.0,Dec-2014,1120.69,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062045,1293890,10000.0,10000.0,10000.0, 36 months,10.65,325.74,B,B2,Cablevision,7 years,RENT,36000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062045,"  Borrower added on 12/08/11 > I would like to get this loan  because this offer is very good  and  the annual rate is lower than I have now on my Credit Cards, I've never missed any of my payments, I have a stable job more than 7 years<br>",debt_consolidation,debt consolidation,113xx,NY,14.0,0.0,Jun-2005,0.0,,,5.0,0.0,12208.0,78.9,12.0,f,0.0,0.0,10593.37,10593.37,10000.0,593.37,0.0,0.0,0.0,Sep-2012,341.9,,Jun-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059395,1291011,15000.0,15000.0,15000.0, 60 months,19.91,396.66,E,E4,TYLin INternational,4 years,RENT,51000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059395,,credit_card,Credit Card Loan,145xx,NY,20.85,0.0,Oct-2003,2.0,,,13.0,0.0,8162.0,92.7,18.0,f,0.0,0.0,21051.4102489,21051.41,15000.0,6051.41,0.0,0.0,0.0,May-2014,9952.99,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062012,1293854,5000.0,5000.0,5000.0, 36 months,12.69,167.73,B,B5,European Service at Home,2 years,RENT,25000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062012,  Borrower added on 12/08/11 > i need a loan for holiday spendings<br><br> Borrower added on 12/08/11 > ...<br><br> Borrower added on 12/08/11 > my job is stable<br>,other,Other,600xx,IL,20.54,0.0,Jan-2001,0.0,,,15.0,0.0,6811.0,97.3,37.0,f,0.0,0.0,6036.059158,6036.06,5000.0,1036.06,0.0,0.0,0.0,Dec-2014,174.61,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061941,1293989,3000.0,3000.0,3000.0, 60 months,17.27,75.0,D,D3,Let's Insure,5 years,RENT,35000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061941,"  Borrower added on 12/08/11 > I have applied for this loan so that I may consolidate my debt, reduce my APR and reduce my monthly payments. The loan will help reduce my current finance charges and insure a quicker repayment plan. <br> Borrower added on 12/09/11 > Thank you all who have invested in my loan. This loan would really change the way my finances are. I woudl like to see the payments I make actually pay off a loan, instead of paying just interest with such high APRs on my current credit cards. I currently have a plan set in motion to pay them off without a loan, but it would take over 5 years, and way more interest charges. Helping me pay these off within 5 years will put me back on track to purchase my home.<br>",debt_consolidation,Consolidate Debt,951xx,CA,11.42,0.0,Dec-2005,1.0,,,11.0,0.0,8580.0,66.5,15.0,f,824.01,824.01,3593.5,3593.5,2175.99,1417.51,0.0,0.0,0.0,Dec-2015,75.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1031266,1260677,7100.0,7100.0,7100.0, 36 months,14.65,244.91,C,C3,90 miles cuban cafe,1 year,RENT,33000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1031266,,debt_consolidation,Amex,606xx,IL,23.85,0.0,Jun-2006,2.0,,,10.0,0.0,5148.0,41.5,13.0,f,0.0,0.0,3915.2,3915.2,2774.87,1140.33,0.0,0.0,0.0,Apr-2013,244.91,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061975,1293812,12000.0,12000.0,12000.0, 36 months,16.77,426.47,D,D2,Mercy San Juan Medical Center,10+ years,MORTGAGE,93000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061975,,credit_card,Card Refinance,956xx,CA,13.46,0.0,Feb-1999,2.0,,,12.0,0.0,23691.0,92.5,21.0,f,0.0,0.0,15345.7744316,15345.77,12000.0,3345.77,0.0,0.0,0.0,Dec-2014,443.76,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061914,1293952,22400.0,22400.0,22400.0, 60 months,22.74,628.13,G,G1,JPMORGAN CHASE,6 years,RENT,85000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061914,  Borrower added on 12/18/11 > I plan to use the funds for debt consolidation. I am a responsible financially inclined individual that's looking for a way to stabilize my current finances. The terms of this loan would save me hundreds of dollars a month.<br>,credit_card,credit_card Loan,104xx,NY,7.02,2.0,Dec-1972,1.0,14.0,,14.0,0.0,13773.0,58.7,16.0,f,0.0,0.0,26376.52,26376.52,12893.89,13482.63,0.0,0.0,0.0,Jun-2015,628.13,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061750,1293780,5825.0,5825.0,5825.0, 36 months,10.65,189.74,B,B2,Moss & Company,8 years,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061750,,debt_consolidation,Relief,914xx,CA,13.25,0.0,Dec-1998,3.0,,,9.0,0.0,16641.0,89.0,16.0,f,0.0,0.0,6829.17920347,6829.18,5825.0,1004.18,0.0,0.0,0.0,Jan-2015,195.78,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061741,1293770,22250.0,22250.0,22250.0, 36 months,12.69,746.38,B,B5,garden of eden,2 years,RENT,41000.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061741,  Borrower added on 12/07/11 > i will pay my credit cards  and keep working to pay you and  buy an apartment<br><br> Borrower added on 12/07/11 > my job is stable i like to work and be resposable <br><br> Borrower added on 12/07/11 > thank you <br> Borrower added on 12/08/11 > god bless everyone for trust me  <br>,debt_consolidation,consolidation loan,112xx,NY,15.63,0.0,Dec-2004,0.0,,,8.0,0.0,15791.0,61.9,10.0,f,0.0,0.0,19580.94,19580.94,14038.0,4421.84,0.0,1121.1,11.2109999988,Apr-2014,837.88,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061747,1293775,18000.0,18000.0,18000.0, 60 months,16.77,445.13,D,D2,Smashbox Cosmetics,2 years,RENT,50000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061747,"  Borrower added on 12/08/11 > I am desperate to pay off my credit cards! I got myself in the worst position charging on high interest cards, then went too deep! <br><br>I have an awesome job that would seem much more successful if I wasn't paying SO much in interest every month. I also try and overpay to get it done faster but then put myself in a bind and need to use the cards again. This loan will be LIFE CHANGING for me. I will be making progress on my debt, get rid of the high interest cards so they cannot even tempt me, and get my life back on track instead of drowning in interest. <br><br>I have an excel spreadsheet that tells me how much debt I owe every month and what payments have been made, that I've been keeping for years. It will be nice to actually see decline and I fully plan to pay off earlier than 5 years. <br>",debt_consolidation,PAY OFF MY CARDS!!,900xx,CA,21.22,0.0,Jun-2003,1.0,,,9.0,0.0,19489.0,77.6,15.0,f,4900.89,4900.89,21337.38,21337.38,13099.11,8238.27,0.0,0.0,0.0,Dec-2015,445.13,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1040188,1270140,6000.0,6000.0,6000.0, 36 months,12.42,200.5,B,B4,university,4 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1040188,  Borrower added on 12/07/11 > thank for loan my credit.<br><br>,credit_card,credit card refinance,537xx,WI,7.2,0.0,Jan-2006,0.0,38.0,,4.0,0.0,5802.0,72.5,7.0,f,0.0,0.0,6690.69,6690.69,6000.0,690.69,0.0,0.0,0.0,Jan-2013,4288.4,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1057749,1289516,7650.0,7650.0,7650.0, 36 months,11.71,253.04,B,B3,may trucking,5 years,RENT,57000.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057749,,debt_consolidation,Debt Consolidation,924xx,CA,23.96,0.0,Apr-2006,1.0,,,10.0,0.0,24086.0,63.4,18.0,f,0.0,0.0,3098.5,3098.5,2056.23,720.94,0.0,321.33,3.15,Nov-2012,253.04,,Apr-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061721,1293749,21000.0,21000.0,21000.0, 60 months,18.25,536.13,D,D5,Giant Eagle,2 years,RENT,110000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061721,"  Borrower added on 12/09/11 > I plan to use the funds to consolidate high interest credit card debt and pay off a medical bill. My monthly budget is roughly 5,400.00. My job is stable. I am a good borrower because I pay on time and have never missed a payment nor will I ever. <br>",credit_card,Credit Card,152xx,PA,13.55,0.0,Oct-2003,2.0,,,9.0,0.0,16854.0,94.7,23.0,f,5852.78,5852.78,25707.46,25707.46,15147.22,10560.24,0.0,0.0,0.0,Dec-2015,536.13,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061869,1293501,20675.0,20675.0,20650.0, 60 months,15.27,494.8,C,C4,Hammer Creative,7 years,RENT,50132.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061869,  Borrower added on 12/08/11 > Personal Music Production Project<br>,other,music production loan,913xx,CA,23.31,0.0,Apr-2000,1.0,,,6.0,0.0,9487.0,74.1,17.0,f,0.0,0.0,5928.84,5921.76,2979.22,2949.62,0.0,0.0,0.0,Dec-2012,494.8,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060650,1292415,13200.0,13200.0,13200.0, 36 months,7.9,413.04,A,A4,State of North Carolina,6 years,MORTGAGE,62500.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060650,,debt_consolidation,Debt Consolidation,282xx,NC,12.06,0.0,Nov-1996,0.0,,,7.0,0.0,10264.0,55.8,17.0,f,0.0,0.0,14097.72,14097.72,13200.0,897.72,0.0,0.0,0.0,Dec-2012,9560.52,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059701,1291518,12000.0,12000.0,12000.0, 36 months,7.51,373.33,A,A3,Union Pacific RailRoad,< 1 year,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059701,,debt_consolidation,Debt Consolidation,705xx,LA,20.7,0.0,Jan-2000,1.0,,,11.0,0.0,12818.0,63.1,46.0,f,0.0,0.0,13436.2785138,13436.28,12000.0,1436.28,0.0,0.0,0.0,Dec-2014,396.25,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061842,1293470,20000.0,12500.0,12475.0, 60 months,19.03,324.47,E,E2,Medicis,6 years,RENT,130000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061842,,debt_consolidation,Debt Consolidation,852xx,AZ,9.06,0.0,Dec-1993,0.0,26.0,91.0,9.0,1.0,24185.0,90.6,25.0,f,0.0,0.0,15402.03,15371.28,12500.0,2902.03,0.0,0.0,0.0,Apr-2013,10555.97,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061837,1293455,15000.0,15000.0,14975.0, 36 months,6.03,456.54,A,A1,Applied Development Companies,7 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061837,"  Borrower added on 12/09/11 > The goal of this loan is 3-fold:<br><br>1) $10,000 will be added to the down payment on a modest home.<br><br>2) $3,500 will be used to expand business with more equipment &amp; advertising.<br><br>3) $1,500 will be used to pay off my car loan.<br><br>I am a good borrower because I am very financially literate and understand cash flow analysis and financing calculations.<br><br>I track my monthly budget and categorize spending so that all of my finances are organized and managed.<br><br>Thank you very much for your consideration!<br>",house,Buying A Modest Home + Small Business,076xx,NJ,12.78,0.0,May-2002,0.0,,,13.0,0.0,2166.0,5.5,27.0,f,0.0,0.0,16434.5380089,16407.15,15000.0,1434.54,0.0,0.0,0.0,Dec-2014,461.36,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1057272,1288832,27050.0,27050.0,27025.0, 60 months,18.64,696.35,E,E1,Snow College,5 years,MORTGAGE,65000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057272,"  Borrower added on 12/08/11 > We have two credit cards with close to $5,000 each, one with 29% interest and another with 15% interest. We will use $10,000 of the loan to pay these off. We have various other smaller debts that all add up and we want to consolidate all of them.<br>",debt_consolidation,Consolidate CCs and pay back family ,847xx,UT,19.75,0.0,Sep-1998,0.0,68.0,,12.0,0.0,26469.0,80.2,29.0,f,0.0,0.0,40977.7699708,40939.9,27050.0,13927.77,0.0,0.0,0.0,Nov-2015,8945.67,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061675,1293692,22500.0,22500.0,22500.0, 60 months,17.27,562.46,D,D3,McKesson Corporation,3 years,MORTGAGE,67735.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061675,"  Borrower added on 12/12/11 > Consolidating credit card debt.  Your investment in securing my financial future is greatly appreciated!!<br><br>  Borrower added on 12/13/11 > I will be a good borrower because I have a secure job, I am never late on payments, and I am working completely from a budget I have devised that takes into account this loan plus mortgage, bills, and living.  I am smart with money but was just hit up with a lot of expenses due to relocation to another state.  Your investment is secure with me.<br>",debt_consolidation,Debt Consolidation,295xx,SC,18.8,0.0,Mar-2004,2.0,,,8.0,0.0,18364.0,75.6,16.0,f,0.0,0.0,28139.2555062,28139.26,22500.0,5639.26,0.0,0.0,0.0,Mar-2014,7530.45,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061661,1293676,20500.0,20500.0,20475.0, 60 months,12.69,463.2,B,B5,UltraTech Inc,< 1 year,RENT,47800.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061661,,debt_consolidation,Debt Consolidation,951xx,CA,28.32,0.0,Apr-1999,1.0,,,10.0,0.0,23823.0,52.2,20.0,f,0.0,0.0,7896.36,7886.8,3976.64,2960.71,0.0,959.01,9.33,Mar-2013,463.2,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061656,1293671,12800.0,12800.0,12800.0, 36 months,12.42,427.72,B,B4,SDGIN,1 year,MORTGAGE,99600.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061656,,credit_card,A fresh new year with less CC debts,919xx,CA,19.95,0.0,Mar-2000,0.0,,,13.0,0.0,23893.0,89.8,25.0,f,0.0,0.0,15395.574467,15395.57,12800.0,2595.57,0.0,0.0,0.0,Dec-2014,435.51,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061776,1293397,27575.0,27575.0,27575.0, 36 months,10.65,898.21,B,B2,Western Wyoming Community College,1 year,MORTGAGE,54000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061776,"  Borrower added on 12/07/11 > I recently purchased my first home through an estate, so the house was empty for several months.  It is a solid house that has been well maintained, but several significant maintenance items are all coming due at once.  I do not want to get behind on maintenance now that I have my own house.  Additionally, I wish to solidify my financial position by consolidating other higher-interest debt into one loan so that it can be paid off much sooner.<br>",other,Home Improvement/Debt Consolidation,829xx,WY,12.27,0.0,Jan-1988,1.0,,,8.0,0.0,13057.0,67.7,16.0,f,0.0,0.0,32333.8265561,32333.83,27575.0,4758.83,0.0,0.0,0.0,Dec-2014,905.06,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061767,1293387,7000.0,7000.0,7000.0, 36 months,12.69,234.82,B,B5,STUDIO INSTRUMENT RENTALS,8 years,RENT,49000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061767,,debt_consolidation,DEBT CON,113xx,NY,14.42,0.0,Jun-2001,0.0,,,9.0,0.0,23864.0,97.4,17.0,f,0.0,0.0,8016.9,8016.9,7000.0,1016.9,0.0,0.0,0.0,Jul-2013,1333.97,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1052746,1284516,7600.0,7600.0,7575.0, 60 months,16.77,187.95,D,D2,Hyatt Hotel,1 year,RENT,33996.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1052746,"  Borrower added on 12/07/11 > I will be using the money in buying shoe production for re-sale<br>I will stay on my monthly payment on top to finish on time or faster<br>I am planing on buying a home as well.<br> Borrower added on 12/12/11 > Great Service! I am planning to use more in the future Lending Club.<br> Borrower added on 12/15/11 > Great Response, good Service from Lending Club, I am planning in some investment, therefore I am open to other options for the upcoming future, and yes hopefully it is a reality.<br>",other,Other,750xx,TX,16.52,0.0,Feb-2000,2.0,,,6.0,0.0,4292.0,72.7,21.0,f,1940.93,1934.48,9069.01,9039.3,5659.08,3409.93,0.0,0.0,0.0,Dec-2015,187.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061643,1293657,29000.0,29000.0,29000.0, 60 months,12.42,651.27,B,B4,U.S.Postal Service,10+ years,RENT,65000.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061643,  Borrower added on 12/07/11 > Thanks for the loan. Writing one check will simplify and create a clean slate.<br>,debt_consolidation,Go Steelers,180xx,PA,7.22,0.0,Jan-2000,1.0,,,6.0,0.0,18918.0,57.7,24.0,f,0.0,0.0,14318.48,14318.48,8619.3,5699.18,0.0,0.0,0.0,Oct-2013,651.27,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061785,1293407,10000.0,10000.0,10000.0, 36 months,14.27,343.09,C,C2,US Navy,4 years,RENT,44160.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061785,,moving,move,234xx,VA,18.29,0.0,Jun-2004,0.0,,,6.0,0.0,14848.0,95.8,18.0,f,0.0,0.0,12347.0572414,12347.06,10000.0,2347.06,0.0,0.0,0.0,Jan-2015,355.91,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061623,1293635,14125.0,14125.0,14125.0, 36 months,7.9,441.98,A,A4,Costco,5 years,RENT,32000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061623,,debt_consolidation,Credit Cards,787xx,TX,22.54,0.0,Jul-2004,0.0,,,12.0,0.0,12709.0,60.8,21.0,f,0.0,0.0,15533.01,15533.01,14125.0,1408.01,0.0,0.0,0.0,Nov-2013,1843.42,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1030795,1260186,12000.0,12000.0,12000.0, 36 months,6.62,368.45,A,A2,Northwestern Mutual,< 1 year,MORTGAGE,94500.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030795,,debt_consolidation,Personal Loan,958xx,CA,4.17,0.0,Nov-2004,0.0,,,11.0,0.0,13285.0,35.3,16.0,f,0.0,0.0,13205.7861825,13205.79,12000.0,1205.79,0.0,0.0,0.0,May-2014,2907.39,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061598,1293608,9575.0,9575.0,9575.0, 36 months,6.62,293.99,A,A2,JC Penney,3 years,RENT,19498.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061598,,credit_card,consolidation,232xx,VA,18.34,0.0,Oct-1998,0.0,,,7.0,0.0,13902.0,53.9,10.0,f,0.0,0.0,10493.8639419,10493.86,9575.0,918.86,0.0,0.0,0.0,Feb-2014,3164.13,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061772,1293390,12000.0,8900.0,8900.0, 60 months,20.3,237.29,E,E5,Mayo Primary Care Center,1 year,RENT,30000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061772,  Borrower added on 12/07/11 > Debt consolidation and medical expenses<br>,debt_consolidation,12-7-11 DEBT AND MEDICAL CONSOLIDATE,320xx,FL,18.76,1.0,Aug-1990,0.0,12.0,,8.0,0.0,8382.0,98.6,13.0,f,0.0,0.0,13908.290013,13908.29,8900.0,5008.29,0.0,0.0,0.0,Nov-2015,2992.95,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1058931,1290729,12000.0,12000.0,12000.0, 36 months,15.96,421.65,C,C5,UNITED LIGHTING & ELECTRICAL GROUP,9 years,MORTGAGE,88000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1058931,,debt_consolidation,Debt Consolidation,117xx,NY,10.6,0.0,Oct-2002,3.0,,,11.0,0.0,11434.0,77.8,20.0,f,0.0,0.0,4637.54,4637.54,3074.42,1552.18,0.0,10.94,0.0,Nov-2012,421.65,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
